-167.4131894972522, 0.26297577854671417
-154.74467738652555, 0.9688581314878917
-144.5799715041726, 0.9688581314878917
-131.2409932831264, 1.0103806228373706
-118.48894768980259, 0.13840830449827024
-108.42536128638307, 2.0484429065743974
-96.46028902910646, 4.0415224913494825
-84.28418481579484, 2.0484429065743974
-70.95399959291674, 2.2560553633217992
-58.18876450234072, 1.1349480968858146
-48.76926521473641, 3.211072664359861
-36.17989008752289, 5.411764705882355
-23.24978628129452, 1.176470588235297
-11.818888662731524, 1.2595155709342585
0.30445756157132564, 0.26297577854671417
9.789904335436574, 1.093425605536332
22.54634642784447, 0.13840830449827024
37.1493181355587, 0.30449826989619666
48.593405251373895, 0.13840830449827024
60.604640749033194, 1.2595155709342585
71.7343781803379, 7.031141868512112
85.23822511703645, 15.95847750865052
93.0530022389579, 12.346020761245676
107.03167107673522, 12.304498269896195
118.02072053734986, 8.73356401384083
130.55733767555466, 11.930795847750865
142.35314471809488, 5.121107266435988
155.31622226745372, 0.26297577854671417
169.28829635660497, 0.3460207612456756
177.54711988601673, 0.3460207612456756
