-2.1396475215316926, 0.8349823109258496, 266, 12302.5
-1.8314764585100134, 5.112021005228547, 301, 15438.39867109639
-1.786728203172026, -1.8233428673308119, 344, 20419.337209302343
-1.1810361045416489, -0.8477667443489771, 282, 14958.205673758828
-0.7234334780970846, -1.4238416840454846, 291, 15130.261168384937
-0.5071196599393293, 2.1324041998918615, 276, 13678.811594202869
-0.32285058955361556, 0.9486789565598217, 309, 15986.56957928797
-0.0012785583825820623, 0.16191478509198554, 261, 12248.659003831437
0.009418148134475501, 4.154503373972307, 289, 14868.844290657444
0.18298626967009923, 1.3369755956482354, 318, 17159.248427672865
0.7417934465478293, 0.4426585684471789, 298, 15980.593959731597
0.7461888317544787, -1.138693966285416, 305, 16953.14754098365
0.7815719795381746, -0.29810928361836986, 326, 18824.895705521496
1.0663603256839096, 2.081335299646943, 280, 13860
1.4829740490300019, -1.362702055588569, 323, 17661.157894736876
1.5525412499294635, 2.511541193419518, 300, 15575.000000000016
1.6495120773685716, -2.3822455398215236, 280, 13859.99999999998
1.6849892093584877, -4.234478719258201, 280, 13859.999999999989
2.575864785413163, 2.9210455896732217, 272, 13093.294117647065
2.7011396826290675, 4.392912824685182, 310, 16746.20967741937
2.914208141693157, -1.9803315032012243, 281, 13395.409252668976
3.0961790433633745, 0.3876354619539235, 304, 16826.736842105303
3.4458086839279325, -1.1882525675820244, 320, 17440.000000000004
3.6394598056787153, 5.623489720607309, 302, 15886.913907284852
3.837565390879133, -4.011454080311847, 319, 17846.815047021984
4.213613836113371, 0.14933936390650793, 271, 13559.468634686355
4.882380404962738, 2.685813508269251, 313, 17131.373801916903
5.401512603649747, 6.975562789368276, 332, 18847.792168674678
5.755948515172552, 1.3395991862436594, 310, 16722.096774193575
5.759956044753119, -0.1294188152650868, 300, 15575
6.202769666412836, -0.012556972336190242, 278, 13611.226618705043
8.454128508010907, -0.7963714054196611, 332, 18847.792168674685
0.017903065520666672, 2.106948058351856, 0, 0
-1.3503159587622626, 0.5649782659818996, 0, 0
-1.3019776818564575, 0.2266406718201175, 0, 0
0.6683305391401984, -1.737538025049119, 0, 0
0.8582244103746728, -1.9216665023023651, 0, 0
1.0229022689859715, -1.5827827129213095, 0, 0
2.1097397228059247, -0.9338421040653628, 0, 0
2.298177073455671, -0.6256666236790789, 0, 0
3.6813254337321055, 3.8701876028857294, 0, 0
3.798757405876149, 4.17818101819892, 0, 0
3.1894766387753073, 2.115080298283278, 0, 0
3.28496976961182, 1.8384020755418318, 0, 0
1.8632236138399776, 2.388602726424468, 0, 0
2.028993862889827, 2.358258547575878, 0, 0
2.1722790754128685, 1.9278567147874766, 0, 0
1.3225813792946486, 1.125678002746147, 0, 0
1.3233096395870145, 0.8795260239263838, 0, 0
1.1113858945084605, 0.5097518604774649, 0, 0
1.1833015983796198, 0.202243952025853, 0, 0
1.3726492743948224, 0.20272945888743088, 0, 0
1.6787006622617024, 0.7573603598819609, 0, 0
1.8438336835557276, 0.9423991625006627, 0, 0
2.1040046730035407, 1.004604729140273, 0, 0
2.2459243974783973, 1.0357378566389253, 0, 0
1.7509804962790447, 0.3267764620204652, 0, 0
1.5402401741755831, -0.44299466701056645, 0, 0
1.657581113783083, -0.10423225434490746, 0, 0
1.7755592811464016, 0.019147176853460124, 0, 0
1.8702331191540011, 0.019389930284249957, 0, 0
2.15416360064026, 0.05088718792908509, 0, 0
2.248382275965133, 0.20497492812222617, 0, 0
